%HatchData	
%MainCurve1	
%X	Y
-9.505531609	-1.213910888
-9.537237865	-1.190134779
-9.602733416	-1.142894551
-9.670953135	-1.09605207
-9.741833316	-1.049584662
-9.815308097	-1.003470326
-9.891311614	-0.957686389
-9.969781242	-0.912210716
-10.05065112	-0.867020902
-10.17631265	-0.799723276
-10.35165705	-0.710784553
-10.535432	-0.622587066
-10.72712032	-0.534951581
-10.92620049	-0.447699401
-11.13215532	-0.360651831
-11.34446439	-0.273629904
-11.56260834	-0.186454926
-11.89962769	-0.055014115
-12.36456415	0.122445475
-12.84349288	0.303735959
-13.33225906	0.490288525
-13.70279118	0.634516349
-13.95072281	0.733057681
-14.19877646	0.833719341
-14.44643384	0.936679753
-14.6931756	1.042118153
-14.93848132	1.150212967
-15.18183165	1.261142891
-15.4227083	1.375087701
-15.66059193	1.492225283
-15.89496319	1.612734873
-16.06812328	1.705437007
-16.18219604	1.768385467
-16.29509729	1.832277613
-16.4067644	1.897135582
-16.51713044	1.962981506
-16.62613277	2.029838601
-16.73370445	2.097728461
-16.8397807	2.16667322
-16.94429782	2.236696093
-17.04718994	2.307818675
-17.14839228	2.38006418
-17.24784004	2.453454202
-17.34546846	2.528010876
-17.44121275	2.603757416
-17.53500811	2.680715417
-17.62678869	2.758907553
-17.71649079	2.838356499
-17.80404853	2.91908439
-17.88939714	3.001112819
-17.97247183	3.084465542
-18.05320782	3.169163612
-18.13154032	3.255230245
-18.20740455	3.342687574
-18.28073465	3.431557194
-18.35146691	3.52186286
-18.41953546	3.613625626
-18.48487445	3.706868707
-18.54742341	3.801614237
-18.60711108	3.89788435
-18.66387698	3.995701722
-18.71765635	4.095088486
-18.76838222	4.196066777
-18.81598983	4.29865927
-18.86041438	4.402888638
-18.9015911	4.508776478
-18.93945519	4.616345462
-18.97394404	4.725617725
-19.00498853	4.836616483
-19.03252605	4.949363328
-19.05649182	5.063880397
-19.07682104	5.180190903
-19.09344893	5.298316441
-19.10630856	5.418279146
-19.11533729	5.540102771
-19.12046818	5.663808371
-19.12163645	5.789418621
-19.11878164	5.916955656
-19.11183247	6.046442689
-19.1007285	6.177901315
-19.08540276	6.311354209
-19.06579048	6.446822966
-19.04182688	6.584330259
-19.01344716	6.723899843
-18.98058656	6.865552233
-18.94318027	7.009311183
-18.90116352	7.155197207
-18.85447153	7.303235141
-18.80303735	7.453445498
-18.74679835	7.605850953
-18.68568976	7.76047418
-18.61964462	7.917337855
-18.54860032	8.076462491
-18.47248991	8.237872924
-18.39125077	8.401590746
-18.30481595	8.567637553
-18.21312066	8.73603602
-18.11610013	8.906807741
-18.01369066	9.07997755
-17.96044464	9.167467401
-17.85289567	9.343378524
-17.63963212	9.696957755
-17.42873319	10.05247403
-17.22010385	10.40944254
-17.01364802	10.76737958
-16.80927068	11.12579817
-16.50639357	11.66327004
-15.91273453	12.73165009
-15.33305155	13.78036279
-14.95308796	14.46211297
-14.67097952	14.96153611
-14.4840917	15.28791362
-14.29804175	15.60846704
-14.11273142	15.92271482
-13.92806677	16.23016676
-13.74395278	16.53034345
-13.56029228	16.82275687
-13.37699133	17.10692327
-13.19395276	17.38235464
-13.0567899	17.58290649
-12.96538075	17.71362549
-12.87398347	17.84188919
-12.78258512	17.96763711
-12.69117596	18.09080662
-12.59974413	18.21133726
-12.50827452	18.32917073
-12.41675847	18.4442444
-12.32518304	18.55649781
-12.23353526	18.66587265
-12.14180543	18.77230413
-12.0499795	18.87573396
-11.95804559	18.97610382
-11.86599292	19.07334893
-11.77380852	19.16741099
-11.68148159	19.25822953
-11.58899918	19.34574193
-11.49635049	19.42988987
-11.40352257	19.51061075
-11.31050353	19.58784408
-11.21728151	19.66153157
-11.12384461	19.73161275
-11.03018098	19.79802283
-10.93627872	19.86070352
-10.84212596	19.9195965
-10.74770975	19.97463699
-10.65302037	20.02576669
-10.55804378	20.07292513
-10.46276918	20.11605184
-10.36718361	20.1550842
-10.27127629	20.18996391
-10.17503425	20.22062834
-10.0784467	20.24701919
-9.981500669	20.26907382
-9.884184294	20.28673178
-9.786486772	20.29993476
-9.688395149	20.30862014
-9.589896465	20.31272529
-9.490981005	20.31219406
-9.391635811	20.30696167
-9.291849005	20.29697198
-9.191607632	20.28216019
-9.090901434	20.26246585
-8.989717453	20.23783281
-8.888044354	20.20819413
-8.785869718	20.17349582
-8.683181669	20.13367093
-8.57996833	20.08866332
-8.476217283	20.03841037
-8.371917732	19.9828516
-8.267056719	19.92192656
-8.161622908	19.85557478
-8.055603881	19.78373796
-7.948987762	19.70634914
-7.841762673	19.62335435
-7.733917277	19.5346888
-7.625438617	19.44029419
-7.516315897	19.34011004
-7.406536159	19.23407374
-7.296087525	19.12212481
-7.18495866	19.00420496
-7.073137146	18.88024941
-6.960611105	18.75020199
-6.847369202	18.6140001
-6.733398478	18.47158325
-6.618687597	18.322891
-6.503224682	18.16786288
-6.386997855	18.00643841
-6.2699947	17.83855497
-6.15220334	17.66415427
-6.033612437	17.48317367
-5.914209574	17.29555486
-5.793982335	17.1012374
-5.672919922	16.90015648
-5.551009378	16.69225596
-5.428239367	16.47747323
-5.304598011	16.25574781
-5.180072893	16.02701923
-5.117474996	15.9100109
-5.083943145	15.67844025
-5.01688144	15.23331798
-4.949817577	14.81189369
-4.882743995	14.41376898
-4.815653678	14.03854433
-4.748539067	13.68582133
-4.681393953	13.35520155
-4.614210239	13.0462855
-4.546981176	12.75867582
-4.479699476	12.49197302
-4.429199533	12.30542639
-4.39551293	12.18738885
-4.36180905	12.07435264
-4.328087085	11.96626916
-4.294346225	11.86308983
-4.26058539	11.76476283
-4.226804039	11.67123848
-4.193001094	11.58246819
-4.159175475	11.49840231
-4.125326641	11.41898899
-4.091453514	11.34418074
